order_id,supplier_id,product_id,warehouse_id,order_type
O08133,S031,P024,W10,Standard
O08134,S026,P473,W04,International
O08135,S021,P225,W10,Urgent
O08136,S046,P085,W18,Standard
O08137,S035,P211,W01,Urgent
O08138,S026,P173,W17,Urgent
O08139,S050,P047,W06,International
O08140,S009,P165,W14,Standard
O08141,S047,P212,W19,International
O08142,S015,P040,W10,International
O08143,S021,P103,W07,International
O08144,S046,P231,W08,International
O08145,S039,P432,W08,International
O08146,S023,P361,W15,Urgent
O08147,S015,P315,W20,Urgent
O08148,S029,P363,W05,Standard
O08149,S004,P183,W03,Standard
O08150,S019,P117,W16,International
O08151,S028,P082,W18,Urgent
O08152,S017,P166,W12,Standard
O08153,S040,P213,W12,Urgent
O08154,S044,P371,W15,Urgent
O08155,S035,P056,W12,Urgent
O08156,S044,P168,W06,Standard
O08157,S037,P066,W05,Urgent
O08158,S030,P208,W04,Standard
O08159,S035,P074,W03,Urgent
O08160,S040,P027,W05,International
O08161,S002,P356,W08,International
O08162,S042,P460,W02,Urgent
O08163,S024,P294,W10,Standard
O08164,S004,P059,W03,Urgent
O08165,S008,P240,W01,International
O08166,S049,P256,W08,International
O08167,S031,P445,W20,International
O08168,S010,P409,W04,Standard
O08169,S038,P029,W04,Standard
O08170,S021,P141,W09,Standard
O08171,S008,P358,W14,Urgent
O08172,S029,P148,W03,International
O08173,S037,P271,W16,Standard
O08174,S030,P408,W17,International
O08175,S004,P262,W13,Standard
O08176,S019,P111,W06,Urgent
O08177,S039,P170,W18,International
O08178,S021,P415,W15,Standard
O08179,S007,P021,W01,International
O08180,S024,P039,W15,Urgent
O08181,S018,P486,W05,Standard
O08182,S003,P438,W15,International
O08183,S029,P468,W05,Standard
O08184,S028,P239,W07,Standard
O08185,S011,P054,W05,Urgent
O08186,S007,P098,W06,International
O08187,S050,P107,W02,International
O08188,S004,P134,W09,Urgent
O08189,S024,P244,W06,International
O08190,S034,P133,W12,International
O08191,S021,P029,W15,Urgent
O08192,S034,P304,W11,Standard
O08193,S016,P152,W11,International
O08194,S030,P149,W15,Standard
O08195,S019,P086,W12,International
O08196,S048,P490,W17,International
O08197,S001,P023,W13,International
O08198,S028,P269,W05,Standard
O08199,S036,P359,W05,Standard
O08200,S016,P477,W09,International
O08201,S007,P178,W12,International
O08202,S017,P275,W16,International
O08203,S016,P269,W20,Standard
O08204,S026,P202,W04,International
O08205,S003,P310,W20,International
O08206,S043,P186,W06,Standard
O08207,S049,P273,W04,International
O08208,S005,P014,W11,Urgent
O08209,S018,P144,W07,Urgent
O08210,S043,P222,W09,Urgent
O08211,S047,P170,W19,Standard
O08212,S036,P499,W06,Standard
O08213,S026,P486,W04,Urgent
O08214,S017,P028,W18,Standard
O08215,S024,P064,W20,Urgent
O08216,S028,P176,W01,International
O08217,S043,P242,W17,International
O08218,S040,P214,W19,Standard
O08219,S015,P273,W02,Standard
O08220,S018,P125,W19,International
O08221,S003,P239,W20,International
O08222,S008,P432,W06,Urgent
O08223,S039,P118,W03,International
O08224,S012,P072,W16,Urgent
O08225,S030,P353,W15,Urgent
O08226,S001,P200,W15,International
O08227,S039,P099,W04,Urgent
O08228,S022,P020,W07,Urgent
O08229,S023,P123,W16,Standard
O08230,S018,P221,W18,Standard
O08231,S035,P368,W14,Standard
O08232,S038,P382,W18,International
O08233,S001,P129,W18,Standard
O08234,S022,P457,W16,International
O08235,S015,P269,W13,International
O08236,S001,P460,W06,Urgent
O08237,S027,P420,W13,Standard
O08238,S032,P415,W14,International
O08239,S035,P307,W07,Standard
O08240,S045,P336,W03,Urgent
O08241,S050,P104,W12,Standard
O08242,S021,P102,W03,International
O08243,S019,P342,W11,International
O08244,S032,P438,W16,Urgent
O08245,S030,P320,W12,International
O08246,S027,P238,W01,International
O08247,S031,P339,W07,International
O08248,S023,P285,W13,International
O08249,S002,P435,W11,Standard
O08250,S031,P166,W11,Standard
O08251,S031,P096,W20,International
O08252,S013,P205,W19,Standard
O08253,S006,P362,W04,Standard
O08254,S029,P209,W20,Urgent
O08255,S019,P163,W11,Urgent
O08256,S001,P104,W13,Urgent
O08257,S018,P194,W17,International
O08258,S003,P036,W19,International
O08259,S050,P323,W15,Standard
O08260,S021,P229,W13,Urgent
O08261,S050,P133,W01,Urgent
O08262,S003,P392,W15,Standard
O08263,S036,P475,W19,International
O08264,S012,P029,W11,Urgent
O08265,S039,P490,W01,Standard
O08266,S002,P036,W05,Urgent
O08267,S039,P367,W12,International
O08268,S022,P241,W17,Urgent
O08269,S014,P463,W20,Standard
O08270,S024,P052,W14,Urgent
O08271,S007,P031,W19,Standard
O08272,S022,P389,W20,Standard
O08273,S045,P053,W16,Standard
O08274,S027,P282,W13,Urgent
O08275,S041,P252,W04,Standard
O08276,S047,P474,W09,Standard
O08277,S025,P054,W15,International
O08278,S046,P020,W11,Standard
O08279,S027,P042,W05,Standard
O08280,S046,P086,W08,Urgent
O08281,S022,P175,W13,Standard
O08282,S046,P204,W11,Urgent
O08283,S016,P258,W13,Urgent
O08284,S017,P127,W14,Urgent
O08285,S050,P492,W02,International
O08286,S004,P071,W07,Urgent
O08287,S010,P209,W03,International
O08288,S004,P060,W10,Urgent
O08289,S014,P034,W19,International
O08290,S043,P173,W11,Standard
O08291,S034,P124,W20,Urgent
O08292,S003,P102,W10,Urgent
O08293,S013,P255,W01,Standard
O08294,S005,P027,W06,International
O08295,S008,P396,W16,International
O08296,S031,P213,W15,International
O08297,S026,P300,W15,Standard
O08298,S019,P045,W12,Standard
O08299,S017,P493,W07,Standard
O08300,S035,P038,W03,Standard
O08301,S041,P255,W18,Standard
O08302,S041,P490,W19,International
O08303,S028,P219,W11,Urgent
O08304,S015,P301,W02,International
O08305,S009,P253,W03,Urgent
O08306,S004,P121,W03,Urgent
O08307,S034,P008,W06,Urgent
O08308,S002,P312,W09,Standard
O08309,S022,P457,W09,Standard
O08310,S032,P461,W03,International
O08311,S050,P233,W18,Urgent
O08312,S024,P228,W07,Urgent
O08313,S036,P368,W08,Urgent
O08314,S014,P479,W12,International
O08315,S040,P446,W09,International
O08316,S050,P473,W08,International
O08317,S011,P415,W14,Standard
O08318,S039,P243,W15,Urgent
O08319,S028,P230,W12,Standard
O08320,S026,P431,W07,International
O08321,S029,P152,W06,International
O08322,S015,P226,W14,Urgent
O08323,S042,P303,W09,International
O08324,S033,P052,W17,Urgent
O08325,S034,P128,W19,International
O08326,S032,P458,W12,International
O08327,S001,P138,W12,Standard
O08328,S010,P236,W04,Standard
O08329,S017,P222,W05,Standard
O08330,S046,P279,W07,Standard
O08331,S004,P069,W07,International
O08332,S013,P350,W20,Urgent
O08333,S033,P174,W02,International
O08334,S008,P433,W10,Standard
O08335,S031,P041,W12,Standard
O08336,S050,P219,W05,Standard
O08337,S048,P197,W05,Standard
O08338,S050,P160,W14,International
O08339,S035,P230,W16,Standard
O08340,S018,P390,W09,Urgent
O08341,S047,P475,W05,Urgent
O08342,S041,P205,W16,Urgent
O08343,S006,P264,W10,International
O08344,S026,P490,W13,Standard
O08345,S019,P198,W11,Urgent
O08346,S048,P048,W16,Urgent
O08347,S041,P345,W15,Standard
O08348,S024,P484,W01,Standard
O08349,S046,P375,W12,Urgent
O08350,S031,P250,W06,Urgent
O08351,S004,P038,W12,Standard
O08352,S036,P057,W09,Urgent
O08353,S011,P007,W17,Urgent
O08354,S024,P175,W18,Standard
O08355,S023,P488,W17,International
O08356,S042,P454,W12,Urgent
O08357,S033,P373,W03,Urgent
O08358,S024,P263,W05,Standard
O08359,S046,P057,W12,Standard
O08360,S037,P156,W12,Standard
O08361,S013,P280,W16,International
O08362,S044,P014,W04,International
O08363,S047,P294,W20,International
O08364,S024,P281,W12,Standard
O08365,S013,P006,W20,Standard
O08366,S039,P370,W11,Standard
O08367,S009,P346,W06,International
O08368,S032,P216,W11,International
O08369,S006,P428,W09,Standard
O08370,S031,P477,W08,International
O08371,S049,P379,W01,Urgent
O08372,S021,P206,W13,Standard
O08373,S034,P190,W20,Standard
O08374,S022,P326,W09,Urgent
O08375,S040,P346,W04,Standard
O08376,S014,P166,W15,Urgent
O08377,S026,P405,W03,Standard
O08378,S003,P131,W10,International
O08379,S029,P248,W03,Standard
O08380,S011,P234,W14,International
O08381,S035,P170,W05,Standard
O08382,S047,P043,W08,International
O08383,S008,P189,W05,Standard
O08384,S046,P373,W13,Urgent
O08385,S024,P134,W11,Standard
O08386,S025,P179,W07,Urgent
O08387,S040,P193,W17,Urgent
O08388,S028,P465,W14,Standard
O08389,S032,P303,W07,Urgent
O08390,S005,P244,W11,International
O08391,S041,P422,W12,Urgent
O08392,S024,P080,W11,Standard
O08393,S017,P271,W11,Standard
O08394,S017,P102,W07,Standard
O08395,S038,P255,W10,Standard
O08396,S015,P152,W04,Standard
O08397,S011,P125,W20,International
O08398,S002,P037,W03,Standard
O08399,S008,P177,W19,International
O08400,S016,P155,W14,Urgent
O08401,S050,P090,W18,Urgent
O08402,S020,P272,W03,Standard
O08403,S016,P388,W11,Standard
O08404,S011,P245,W05,Standard
O08405,S015,P024,W16,Urgent
O08406,S021,P009,W13,International
O08407,S006,P493,W08,Standard
O08408,S046,P183,W04,Urgent
O08409,S015,P230,W03,Urgent
O08410,S012,P423,W16,Urgent
O08411,S040,P268,W13,International
O08412,S004,P411,W14,Urgent
O08413,S036,P365,W15,Standard
O08414,S042,P326,W18,Urgent
O08415,S016,P201,W07,Urgent
O08416,S033,P135,W05,Urgent
O08417,S026,P192,W15,Urgent
O08418,S049,P416,W17,Standard
O08419,S026,P035,W08,International
O08420,S040,P122,W05,Standard
O08421,S028,P002,W13,Urgent
O08422,S033,P043,W13,Standard
O08423,S034,P161,W05,Urgent
O08424,S028,P453,W06,Standard
O08425,S046,P156,W11,Standard
O08426,S046,P139,W19,International
O08427,S039,P456,W14,Urgent
O08428,S042,P480,W04,Standard
O08429,S006,P415,W19,Urgent
O08430,S014,P075,W04,Urgent
O08431,S032,P449,W05,Standard
O08432,S001,P448,W02,Standard
O08433,S049,P464,W16,International
O08434,S041,P082,W15,Urgent
O08435,S026,P221,W13,Urgent
O08436,S038,P277,W15,International
O08437,S004,P376,W06,Standard
O08438,S013,P061,W04,Standard
O08439,S043,P079,W02,International
O08440,S012,P494,W12,Standard
O08441,S012,P420,W19,International
O08442,S007,P318,W14,Standard
O08443,S037,P243,W02,International
O08444,S050,P072,W20,International
O08445,S009,P354,W15,Standard
O08446,S024,P184,W15,Urgent
O08447,S018,P263,W05,Urgent
O08448,S009,P332,W10,International
O08449,S017,P124,W05,Standard
O08450,S040,P024,W01,International
O08451,S014,P387,W06,Standard
O08452,S012,P104,W14,Urgent
O08453,S007,P482,W06,Urgent
O08454,S005,P309,W07,International
O08455,S013,P158,W19,Urgent
O08456,S039,P499,W15,Urgent
O08457,S042,P076,W17,Urgent
O08458,S021,P350,W04,Standard
O08459,S041,P417,W05,Urgent
O08460,S029,P289,W12,Urgent
O08461,S025,P262,W12,International
O08462,S011,P209,W16,Standard
O08463,S029,P023,W15,Standard
O08464,S018,P063,W13,Standard
O08465,S010,P064,W01,International
O08466,S017,P474,W11,Standard
O08467,S017,P217,W04,International
O08468,S018,P094,W17,International
O08469,S019,P056,W13,Standard
O08470,S042,P212,W03,International
O08471,S011,P129,W03,Urgent
O08472,S024,P174,W02,Urgent
O08473,S016,P162,W05,Urgent
O08474,S047,P058,W12,Standard
O08475,S046,P007,W11,Standard
O08476,S023,P142,W16,International
O08477,S029,P128,W07,International
O08478,S045,P294,W08,Urgent
O08479,S019,P162,W05,Urgent
O08480,S006,P474,W08,Standard
O08481,S015,P140,W03,Standard
O08482,S005,P068,W15,International
O08483,S038,P166,W19,Urgent
O08484,S050,P386,W13,Standard
O08485,S011,P476,W20,International
O08486,S015,P069,W07,Urgent
O08487,S037,P157,W14,International
O08488,S036,P316,W06,Urgent
O08489,S020,P153,W11,Standard
O08490,S025,P177,W06,International
O08491,S031,P363,W05,Standard
O08492,S040,P089,W17,Urgent
O08493,S024,P089,W02,Standard
O08494,S025,P068,W05,Urgent
O08495,S041,P325,W03,Standard
O08496,S006,P461,W10,International
O08497,S044,P493,W19,International
O08498,S009,P297,W06,Urgent
O08499,S016,P030,W11,Standard
O08500,S033,P333,W11,International
O08501,S012,P292,W13,Urgent
O08502,S018,P076,W14,Urgent
O08503,S002,P071,W08,Standard
O08504,S045,P437,W20,Standard
O08505,S036,P195,W03,Standard
O08506,S037,P348,W19,Urgent
O08507,S011,P037,W12,Urgent
O08508,S029,P326,W03,International
O08509,S042,P114,W14,Urgent
O08510,S042,P058,W05,International
O08511,S002,P468,W12,Standard
O08512,S041,P223,W02,Standard
O08513,S012,P184,W16,Urgent
O08514,S038,P299,W19,Standard
O08515,S048,P090,W07,International
O08516,S027,P453,W04,International
O08517,S041,P363,W13,Urgent
O08518,S017,P459,W15,International
O08519,S017,P131,W16,International
O08520,S014,P166,W13,Urgent
O08521,S016,P174,W06,International
O08522,S045,P471,W09,Standard
O08523,S017,P047,W08,International
O08524,S024,P345,W15,Standard
O08525,S015,P044,W17,Standard
O08526,S022,P367,W16,Standard
O08527,S031,P435,W05,Standard
O08528,S006,P214,W16,Urgent
O08529,S040,P020,W14,Urgent
O08530,S022,P434,W06,Urgent
O08531,S041,P266,W06,International
O08532,S038,P059,W07,International
O08533,S042,P019,W09,Standard
O08534,S046,P231,W17,Urgent
O08535,S030,P427,W19,Standard
O08536,S014,P499,W07,Urgent
O08537,S033,P478,W10,International
O08538,S020,P152,W18,Urgent
O08539,S014,P271,W13,Standard
O08540,S035,P073,W09,Urgent
O08541,S017,P325,W12,International
O08542,S023,P190,W08,International
O08543,S015,P288,W03,International
O08544,S025,P227,W05,Urgent
O08545,S048,P438,W05,International
O08546,S024,P258,W19,Urgent
O08547,S034,P052,W07,International
O08548,S024,P102,W05,Urgent
O08549,S035,P356,W09,Urgent
O08550,S045,P424,W03,Urgent
O08551,S005,P175,W06,Standard
O08552,S031,P389,W02,International
O08553,S021,P282,W18,Standard
O08554,S031,P373,W03,Urgent
O08555,S019,P148,W12,Standard
O08556,S016,P210,W02,International
O08557,S044,P026,W07,Standard
O08558,S005,P270,W04,Urgent
O08559,S005,P081,W09,International
O08560,S050,P052,W06,Standard
O08561,S030,P183,W04,Urgent
O08562,S039,P265,W04,International
O08563,S025,P274,W14,International
O08564,S011,P248,W15,Urgent
O08565,S018,P263,W06,International
O08566,S024,P320,W07,International
O08567,S006,P472,W16,Standard
O08568,S024,P369,W04,International
O08569,S039,P311,W19,Standard
O08570,S010,P339,W01,Standard
O08571,S048,P454,W07,Standard
O08572,S003,P210,W02,Urgent
O08573,S044,P399,W12,Urgent
O08574,S022,P208,W14,Urgent
O08575,S025,P491,W15,Urgent
O08576,S043,P275,W20,Urgent
O08577,S023,P459,W17,Standard
O08578,S030,P164,W15,Urgent
O08579,S023,P344,W15,Standard
O08580,S013,P376,W15,Urgent
O08581,S008,P265,W02,Standard
O08582,S007,P046,W18,Standard
O08583,S044,P242,W09,Urgent
O08584,S043,P472,W20,Urgent
O08585,S015,P029,W11,Standard
O08586,S023,P135,W12,Standard
O08587,S023,P250,W12,Standard
O08588,S030,P418,W08,Urgent
O08589,S034,P181,W15,Urgent
O08590,S025,P072,W17,Standard
O08591,S037,P014,W06,Urgent
O08592,S013,P253,W20,Urgent
O08593,S027,P075,W09,International
O08594,S010,P440,W10,Urgent
O08595,S009,P332,W12,Standard
O08596,S026,P311,W06,International
O08597,S003,P440,W02,Standard
O08598,S008,P098,W19,Urgent
O08599,S031,P299,W04,Standard
O08600,S016,P457,W15,International
O08601,S027,P047,W09,Standard
O08602,S027,P081,W18,Urgent
O08603,S016,P159,W13,Urgent
O08604,S046,P378,W10,Urgent
O08605,S024,P266,W16,Urgent
O08606,S037,P230,W19,International
O08607,S038,P235,W04,International
O08608,S006,P314,W06,Standard
O08609,S033,P399,W09,International
O08610,S037,P026,W08,International
O08611,S009,P062,W07,Standard
O08612,S023,P436,W15,Standard
O08613,S040,P491,W16,Urgent
O08614,S002,P128,W09,Urgent
O08615,S029,P200,W17,Urgent
O08616,S029,P121,W07,Standard
O08617,S010,P101,W02,International
O08618,S021,P025,W18,Urgent
O08619,S043,P222,W18,Standard
O08620,S002,P296,W14,Urgent
O08621,S031,P207,W02,International
O08622,S001,P111,W01,International
O08623,S045,P197,W12,International
O08624,S028,P324,W14,Standard
O08625,S026,P210,W17,Urgent
O08626,S031,P016,W15,Urgent
O08627,S034,P305,W13,Urgent
O08628,S047,P383,W03,Standard
O08629,S034,P033,W13,Urgent
O08630,S043,P266,W16,International
O08631,S028,P115,W05,Urgent
O08632,S050,P110,W13,Urgent
O08633,S021,P128,W12,Standard
O08634,S048,P020,W11,Urgent
O08635,S028,P091,W17,International
O08636,S045,P130,W19,International
O08637,S032,P451,W12,Urgent
O08638,S002,P300,W09,Standard
O08639,S049,P407,W19,Urgent
O08640,S011,P065,W01,International
O08641,S019,P121,W18,Urgent
O08642,S024,P017,W09,Standard
O08643,S041,P489,W07,International
O08644,S030,P333,W20,International
O08645,S024,P236,W06,Urgent
O08646,S032,P316,W08,International
O08647,S015,P248,W10,International
O08648,S001,P076,W14,Standard
O08649,S038,P259,W14,Standard
O08650,S001,P198,W18,International
O08651,S005,P056,W10,International
O08652,S041,P061,W19,Standard
O08653,S042,P020,W11,Standard
O08654,S022,P151,W11,Urgent
O08655,S038,P486,W12,Standard
O08656,S036,P210,W07,Urgent
O08657,S043,P460,W14,Urgent
O08658,S012,P495,W13,Standard
O08659,S036,P024,W13,International
O08660,S014,P075,W10,International
O08661,S012,P222,W14,Urgent
O08662,S048,P133,W17,Urgent
O08663,S031,P198,W04,Urgent
O08664,S002,P287,W14,Urgent
O08665,S041,P044,W04,Standard
O08666,S016,P244,W09,Urgent
O08667,S017,P400,W15,International
O08668,S034,P473,W15,Urgent
O08669,S017,P346,W03,Standard
O08670,S046,P329,W11,Urgent
O08671,S015,P350,W10,Urgent
O08672,S006,P080,W10,International
O08673,S019,P111,W19,Standard
O08674,S049,P267,W12,Standard
O08675,S014,P108,W20,Urgent
O08676,S007,P219,W19,Standard
O08677,S038,P033,W20,Standard
O08678,S043,P150,W13,Standard
O08679,S013,P311,W10,Standard
O08680,S008,P051,W17,Urgent
O08681,S011,P252,W05,Urgent
O08682,S037,P097,W19,Urgent
O08683,S020,P265,W14,Urgent
O08684,S035,P113,W19,Urgent
O08685,S045,P484,W14,Urgent
O08686,S008,P041,W07,Urgent
O08687,S047,P327,W12,Standard
O08688,S017,P168,W17,Standard
O08689,S037,P314,W20,Urgent
O08690,S036,P370,W07,Standard
O08691,S030,P403,W19,Standard
O08692,S046,P289,W13,International
O08693,S011,P129,W04,Standard
O08694,S035,P454,W14,Urgent
O08695,S026,P223,W16,International
O08696,S001,P368,W07,Urgent
O08697,S034,P005,W02,International
O08698,S008,P288,W20,International
O08699,S019,P103,W06,Standard
O08700,S035,P369,W07,Standard
O08701,S018,P354,W04,Urgent
O08702,S040,P257,W08,Standard
O08703,S020,P443,W14,Urgent
O08704,S014,P247,W15,Standard
O08705,S048,P148,W12,Standard
O08706,S050,P357,W09,Urgent
O08707,S037,P030,W17,Urgent
O08708,S027,P398,W03,Urgent
O08709,S014,P213,W10,International
O08710,S009,P345,W02,Urgent
O08711,S035,P492,W14,Urgent
O08712,S044,P188,W14,Urgent
O08713,S031,P163,W12,Urgent
O08714,S012,P234,W09,International
O08715,S002,P497,W02,Standard
O08716,S027,P459,W05,Urgent
O08717,S001,P204,W13,International
O08718,S015,P163,W16,Standard
O08719,S011,P218,W05,International
O08720,S021,P115,W08,Urgent
O08721,S044,P068,W07,Urgent
O08722,S042,P304,W04,Urgent
O08723,S015,P096,W11,International
O08724,S019,P449,W01,International
O08725,S040,P191,W08,Standard
O08726,S013,P491,W16,International
O08727,S041,P164,W09,Standard
O08728,S045,P091,W11,Standard
O08729,S009,P349,W01,Urgent
O08730,S048,P222,W15,International
O08731,S048,P404,W04,Standard
O08732,S029,P311,W20,International
O08733,S011,P438,W02,Urgent
O08734,S018,P367,W14,Standard
O08735,S039,P116,W07,International
O08736,S042,P463,W01,Urgent
O08737,S014,P349,W02,Standard
O08738,S042,P466,W09,International
O08739,S022,P106,W03,International
O08740,S050,P414,W14,Standard
O08741,S050,P177,W15,International
O08742,S026,P341,W15,Urgent
O08743,S031,P151,W17,Standard
O08744,S050,P438,W15,Standard
O08745,S006,P291,W09,Urgent
O08746,S017,P024,W13,Urgent
O08747,S036,P325,W02,Urgent
O08748,S043,P229,W10,International
O08749,S042,P359,W04,International
O08750,S038,P224,W03,Urgent
O08751,S033,P374,W08,Standard
O08752,S019,P086,W07,Standard
O08753,S024,P398,W04,Urgent
